sample_id,CD3D,CD3E,CD8A,CD8B,GZMB,PRF1,NKG7,GNLY,MS4A1,CD79A,CD68,CSF1R,LYZ,MKI67,FOXP3,IL7R,CXCL9,CXCL10,CXCL11,CCL5,IFNG,PDCD1,CTLA4,LAG3,TIGIT,HAVCR2,IDO1,CD274,TGFB1,COL1A1,COL3A1,ACTA2,FAP,VIM,EPCAM,KRT8,KRT18,KRT19,MUC1,STAT1,IRF1,HLA-A,HLA-B,HLA-C,B2M,HLA-DRA,HLA-DRB1,MMP9,MMP2,VEGFA,ANGPT2,MYC,TP53,EGFR,KRAS,BRAF,PTEN,PIK3CA,JAK1,JAK2,TAP1,TAP2,PSMB8,PSMB9,GBP1,GBP2,OAS1,OAS2,ISG15,MX1,CCL2,CXCL12,CXCR3,CCR7,SELL,S100A8,S100A9,CD4,IL2RA
A_021,6.789353176299277,8.350233250173439,8.206965819157217,4.955873665996569,7.5844300874062265,4.948311064675304,6.7503427205846265,5.766328621036836,6.983127302951592,4.334501839358833,6.665137789746046,8.278799877760461,7.1189755778333454,7.585019589833217,7.302992551268811,7.694107950849014,6.56264564142998,7.58389571111625,6.917002854646054,9.749899852720855,9.213965245670629,7.845329182123635,7.546654133779185,6.568447431195404,4.595597948224507,6.588386467075367,6.235599186185821,7.169174539478034,8.088196759806488,3.7966343196462606,5.431188219328986,4.901146183162678,6.098075287858116,8.824089294705413,6.510052044039895,7.705472469996623,7.145838457939534,7.336703860650035,7.419623904705784,6.4475159480329545,5.237279478222513,6.609320865586558,5.5207756715082885,7.683407623272323,6.0139166832477535,6.516060008285502,6.15464632039701,5.495430808654272,7.903362057831504,6.912599647280131,6.1773196300181565,7.078015534245824,6.322099492077718,7.2430085017669175,6.464378454165739,5.323163502459662,5.769666699626836,8.298747854396051,6.816678661687111,6.540141748730593,7.270790889304414,5.745945438908904,6.702981140491379,7.70495728378267,6.470644894259106,6.553812510322347,8.272480999452533,8.34566782945168,6.544837784722285,4.639256190751432,8.163003394045937,7.786282903533643,8.27868465629328,6.426970249732806,8.502534918174742,5.967279508983765,6.630253520127386,7.732550086779139,7.779702636876546
A_022,4.813814178021507,7.74410719583353,5.971853829571523,4.983273221211173,7.094196647035152,4.7942391234555854,4.398464614402854,6.4934530885115915,6.022826721901525,5.736266495981362,6.589784459572009,7.076799638354787,7.901478446712712,5.92398212909938,5.926673667400714,5.463801216708466,3.5087494451699643,5.5571718471179254,7.467665988101698,9.216247151638314,6.236618091908082,7.571398278828005,7.560118780314077,6.808827602130921,6.888044835744605,6.872071783210504,5.759581136023246,6.471946293458024,10.339988792933214,6.538673212048456,7.827263456001714,6.72923314602097,7.379307001945424,9.157397768032423,6.562397144351115,6.6216094624715165,7.341062031454475,7.247886486141215,6.465149944465737,6.859349692976841,5.6274800742030795,7.369186862697546,5.4310920866245995,8.459172099968466,5.464751157414652,4.787528448789271,7.23245122447655,6.964754833553695,7.310695685751139,6.893121095712103,6.2887300528493695,6.160193958946221,7.88845575138147,7.419358070723,6.135370483906752,6.752167222735603,6.068317034715179,9.98294351571734,7.800087164099045,8.20528957326178,8.021564214584364,5.968502058274185,7.104554378887945,7.491981930445594,7.714546444332241,7.144264707413321,8.755846365212438,7.119758303773825,6.782307094652687,4.782165156917008,8.102806440319391,8.395160202635127,8.985652415864955,7.183338930189856,8.90897994621863,4.82554928821464,6.127661442776238,6.998425624069316,6.11655466366367
A_023,5.626380044903412,6.9926749761586064,7.869483066618355,5.9087569134002775,8.79809691454164,4.565470970035994,5.204768166904813,5.930796837953292,6.010639042339021,4.535415837643433,6.305708105611052,7.289676323923985,7.720101741968532,6.904792552047052,7.459356796319267,7.081060986774537,5.202390614217035,6.4948694728091585,6.374291434326005,9.026696669531843,8.410936946528722,7.840519293535631,7.627455474632169,5.970451786396703,5.366461467689047,6.490538161678472,6.728378833194151,8.316552113418105,7.839139362200108,3.662298511887503,5.810508207073025,6.751665186315118,4.9487596504950835,8.916988260173177,7.317373284307003,8.14918608645408,7.769692467400061,7.940770464498614,6.11096364360335,7.651402985245498,5.000489184755102,6.6064037187493,4.610246108653907,8.318121658565643,6.333188792068368,5.856495535493471,6.856016790270532,6.238489197853195,7.8969644381882285,6.74813342307241,6.65037890899171,7.175222407865346,6.939317586019764,7.117628946801301,6.042893507512599,6.3816277438448985,6.554180575932165,9.284817080835,7.520974556055121,6.5300522950997735,6.796786155222509,5.593449312852499,6.963278561974566,6.542454005386583,6.814290551447088,6.4849226293238305,8.616970689565754,7.249573711205127,6.245901578432712,4.807564062078331,7.729175318745839,7.144884592667868,8.267516003625438,6.751090076474277,8.812262984706287,5.994774399582492,6.706378732626007,7.47857207734333,7.290035254252935
A_024,5.928077613088541,7.254802998581824,6.057136087591416,4.827066102253566,6.726919305346106,4.806011028639938,4.773550943191406,5.928327703788984,7.572109498617887,4.8787950543946215,6.919241749335239,8.574994839462368,6.126378320011041,7.241301676471141,7.227447686483365,7.0037007948263135,3.644617096691745,5.429588273580156,6.9177908713896175,9.09606353751518,6.412103169199499,7.195072027409264,6.9376132066142375,6.261069568880969,5.734653639127281,6.785565609637327,6.466004073448776,7.849218592181745,7.744506566692206,4.1499716725949,5.101602049705742,5.590756970564688,5.089694957943808,8.50674820223181,6.7213837424574185,8.001469746358291,7.64469470374955,8.140647572685872,6.774925056672547,7.933136167876496,5.7786864101362205,6.624400879881583,6.25906526097422,7.7884093043026565,4.791763193905691,6.302380338125379,7.705763716836804,6.424836655095875,8.528967400440955,7.127149486145524,5.912011692754692,7.7476928567075865,7.360285620518596,6.908006774569597,6.871760056558246,5.192865335187111,6.435230985980638,9.676744929503826,7.772968689464371,6.969644355808361,6.692908667189227,5.29513488819897,7.187237685529745,7.328297445680289,6.723868719854564,5.411523959888906,7.546587689735541,7.957897393738158,5.809696328410359,4.8506055704751585,8.208902535523066,7.702191657257066,7.302243154706458,6.605979462277289,9.097272781416319,5.274069987415605,6.380996609561204,7.0201758093077915,7.586462418373954
A_025,7.716168089384974,8.47743592040611,7.893802624360775,6.836534203151172,8.203146897884055,4.929657979995433,5.877216043546496,5.03174202746907,7.540111541169077,4.968898437435302,7.151897650698069,8.089114128550351,6.806494127936379,5.578428295165467,6.3387016070996305,7.7416002255216485,5.064115680992622,5.927495526367845,6.851740300183714,9.416717283478816,8.196939412440816,6.800922188980149,7.255249986609673,6.431778893357294,6.802154633011927,7.309981224483382,6.715313859259315,6.903412470810546,9.64190127582665,4.357632641909538,8.337009931342001,6.698037448329547,6.7281585625747935,9.283443660115568,6.0048386596226235,6.790288624256638,7.536675001094026,6.9035796115665065,7.262187138358915,6.02364457531828,5.433207737909486,6.471216082620562,6.060252661544699,7.6878439989275345,6.2338059262337415,7.0510027058119995,6.851931764704748,6.191463012304368,7.746036527599935,7.205062835498843,5.578924963563551,6.150177645444972,7.849505500785018,7.795539915325952,5.118906928144755,5.4589029465610315,5.751507095445204,9.808289903069205,7.400586785124398,7.562063531412534,7.803028267066716,5.549712465222938,6.226817781242047,8.071256975389996,7.018307005003525,6.72598957929053,7.707413427058232,7.616598650768299,6.153064840478816,4.9120614426525755,7.163945363593463,9.104880888263347,7.1587965871101655,6.505650776815684,8.299622987587451,6.123950044912234,5.3826190853683205,8.026025773724,8.539498995804264
A_026,7.426220944950321,9.373424602254508,8.143943988070827,6.47078321341423,8.810843832016497,6.704023625290469,6.49549615449267,5.3614573764150455,6.481085724742822,5.7526493255352245,6.979837998478562,8.329361482629233,6.19493166147294,7.14343314434417,7.210445674318098,7.856942263863631,4.0614927712027775,7.679956665794723,5.771531277661985,9.854117301625726,7.917867205721939,7.392728537117587,7.721643372510189,5.390115189731823,5.348905183665039,6.824257966810672,7.484159081685956,6.834701913021557,9.042042298106272,5.854797222350037,8.328638327949271,7.598913782174188,7.305407385467757,8.90522282371101,5.511954382982119,6.819300919619477,7.0235945290350985,7.798352293641072,6.800283540881585,6.5651954528820875,4.644811808060403,6.821259719454578,6.246575842184349,8.027040346453111,5.167657542263461,6.479419013232071,6.519078350928409,5.643735378278853,8.245357296199174,6.157264167382033,5.978923351407072,7.347574349934107,6.759559905296944,7.404763771212134,4.8831174697152315,6.598503562805583,6.1189688449007145,9.04156202427544,7.377339073679988,7.131535076330631,7.35821348222785,6.051899943590354,6.418993263701671,6.955875288238347,5.856973072612267,6.373000067616889,8.138322508880924,6.173357209372067,5.935592947435296,4.609996056262129,8.230281522980775,8.028802743858652,9.815154244400697,6.329085802904273,8.296969368574388,5.928651002819996,5.464337600607702,8.158991555099297,7.713081584697719
A_027,7.047611947464183,7.885591416190045,8.791379216213235,6.79728117038268,8.856456154880908,5.945416344799059,4.843011761838379,5.896798645322026,6.236472819118264,4.972151486302028,6.971628650152362,8.423200398828337,6.6756633617857,5.755009048258518,7.162992748557436,7.181354240082609,5.46221399745268,6.717144453973081,6.553718406443497,8.219596366312393,8.349741214556712,6.473471064356677,7.369269438365771,6.111581533502137,5.7449261810294905,6.9536157788227255,8.401625121284557,7.71850986797498,8.258657932952527,4.568838407825426,6.058642318117979,5.938750237160659,6.270147009847188,9.447241492815833,6.173559329957259,6.765241796116505,6.917615793198894,7.007822278769927,6.550332124978412,7.3192936351215545,4.583524160685908,6.441121054777294,6.063907580700317,7.506859236267893,6.250397181277247,5.933471493433077,6.205054899220039,5.685336343229524,7.32722938330312,6.7830246606510896,6.793010458820076,6.129877710658022,6.5332314499017645,7.55312108448556,6.218550906082167,6.955864321122579,6.602637472006195,8.131309776703365,7.222268893202191,6.713744057778356,7.371546500530093,5.671176389351207,6.4549542997502005,8.487710314598347,7.733286152069074,6.3020195559310155,8.146704096940086,7.058880522910768,7.223097156031579,5.212041259365984,7.401214394271223,7.958418111772909,7.976259133219608,6.976283101308712,9.078804235006812,6.356124576487491,5.15848334668175,8.609735138348833,7.266532795360223
A_028,7.543750504267696,7.704685520960167,7.955462073109452,6.7174942079475075,8.565462467298834,6.527239915750861,5.898159423638753,6.163080044871595,7.546513621332718,5.10579653274337,5.707807042116994,7.575831176143398,7.047010306915436,6.041494865849442,7.404888100233056,8.393344529992552,5.900362565779503,6.552420697648654,6.662061965440241,8.918568830367352,7.988228406353437,6.662846398507699,6.072696899889591,6.400939960091754,6.284640605987413,7.260614593763453,6.925855171650737,7.334471109551133,9.721477622944976,4.8416217819779686,6.616504520017505,6.329919674645119,5.954109106800911,9.044778935441956,6.1385913587379575,7.106445439397123,6.6701046503832035,5.9786954361527,6.772085070384301,7.779199778833458,5.9554669074320135,6.328860000659332,5.001004497405106,8.801340947678723,4.874212688444291,6.553860741176287,6.993659105521977,6.962333472078662,7.541254060391485,6.193957626994152,6.43650558614982,6.798953136965402,7.864862765684995,5.911409083505429,6.627527991065552,5.523510505786458,6.667875825534939,8.268761011413048,8.112773509563086,6.496423301919559,6.486175110337831,5.853008671977748,6.806548724723,7.817973197386531,7.15489401715856,7.241478980401375,9.438812688055796,6.742860264704286,6.359331579417741,5.343731986680636,8.598042174564982,7.940016618552928,8.79203870450556,6.387963427172231,8.814961462526675,6.093465556786648,6.274476423872674,8.480677658714205,7.196294371457042
A_029,8.181908752515522,9.3735550418974,8.72362423021625,7.280357255005133,9.502613547186153,6.193716629508211,7.325355381589228,6.113915945538266,6.137615954697607,4.884017380685693,8.25749760406306,8.576779457411995,7.387693023465093,6.9504789035326775,7.511787113747248,8.59377898825541,6.591278366685938,8.158583333320243,6.236540870505639,8.764571019168184,9.019922554761026,6.87815964410049,7.379721402920944,5.628393648347192,5.869951854413788,6.437444655639204,7.075014149794979,7.070786923406232,7.910090761268502,3.933029285025993,5.983648668904852,5.034057775035767,4.6265623003096294,9.921395161995346,7.2458226043312415,7.45189504744172,6.917882154399408,7.153308716504984,7.083966047672804,7.900570087888029,6.0612616446613465,6.526093534280722,6.148704765849991,7.942556308601074,5.17142407164995,7.414041035795227,6.28888861360422,6.413503792102351,7.659382072068996,7.113183988862575,7.040662869376575,6.496104677354126,6.572064674579932,6.990333650549169,5.44783393968961,5.093066895361841,7.098263174950905,8.496146129244906,7.369437208456798,7.3545603682591505,6.921354554500889,5.933031958121146,6.699149832721309,8.462777103639398,7.279112095090053,7.261689528688315,8.566091604210147,6.726789033563811,4.802687605388101,4.478468728246793,7.742985773080025,6.7728381101880215,8.169765960162533,6.817451524477011,8.433346783685645,6.696264289539432,5.799132590410208,9.698082478684936,7.072683618518129
A_030,6.107581363675391,8.22571459558708,8.81420616995851,5.989227835663621,8.56001150041315,5.399271787281614,6.209189119415938,5.857111908190176,6.55521671100015,4.961758277957168,7.843907656071044,7.891202718559116,6.452420343565161,6.883298850228052,7.810649317062412,8.186967592441892,5.2408146079454845,6.830897348263896,6.256397477492183,9.376539517885483,7.60693680756752,7.593845785418913,7.12941949061448,5.4189234174253595,5.818350423258598,6.601336457537198,6.404662688892811,7.665653083814686,8.890205040378452,4.918419574449508,7.024608672221587,5.176516166527614,6.177285004685514,8.852798154588339,6.408970184671226,6.714536427835966,6.53739563649193,8.603411601997285,7.309990303252219,7.898067503612683,4.56015644130796,6.013875080030657,6.284930029203996,7.484563557812571,4.896594648440873,6.906008617218033,6.805089789917048,5.794373006287798,6.704273992686629,6.8801726754135615,6.298336609140851,6.311461699090502,6.8336323183259315,7.206210670383202,6.708078127133527,5.364344839192534,6.492403462710314,9.13831928788536,8.333294097892914,6.34231048567374,6.1616683097491745,5.262986300033794,6.9334908596409015,7.334238677200128,7.426863765813167,6.177048586241319,8.061790076977708,7.29937116438198,5.616064474521929,5.661235092803051,7.504301486805254,8.397655209457035,8.275244897234318,7.951843045054963,8.12774544357429,6.460101375818073,5.526246835721392,8.47178556462185,8.13670674739842
A_031,5.730593166235002,7.722152787169968,7.428799336379445,6.727674506704509,8.029706310825038,4.510552662463557,5.721838781533678,6.416792039772184,7.804400583413073,5.876827215919603,6.38223046435899,7.679669835591746,7.557434886701428,6.045993328992432,7.835117869666533,7.05560780112536,4.246679969348016,5.413559184697814,6.897903783604935,9.56776447251244,7.63208985292375,7.57578604638983,7.805246734342184,5.402215548164355,6.119670574574928,7.658140108922905,7.4098265872957105,6.98016552347551,8.765271738065646,5.450887520120507,6.950136804431072,6.143957102725579,6.174205276003063,9.997367479947734,6.916863385689287,7.620102799254782,7.675446048592599,7.664967355254353,7.484787772650405,6.358719292468959,5.934911540835164,6.703016519206191,4.796278964184687,7.997802606470665,6.147332841739884,5.838541251366255,7.115594010621355,5.68599840146018,7.743153297330309,5.752410574260757,5.39912066976391,7.057631631801998,6.84739805426103,5.77711462635717,6.555042885613082,6.852086013868558,6.357203006680828,9.904872177817294,7.287679180355514,6.52334149500619,8.08832447889556,6.071417836072644,5.890876802528978,7.354123294272021,7.371317145910073,6.712280688374835,7.883757330256001,7.2173872450121195,6.356553181060391,5.597876450579989,7.907629940947944,8.200211617128337,7.755020331944423,6.60508834030082,8.184500561619389,5.913860825682151,5.986309553219871,7.251233787488951,6.897500017568722
A_032,7.403174756564772,8.716375838857333,9.70440007395565,8.372630148589234,9.056019002072716,6.7342765594112235,6.4730860309449545,6.178296614359301,7.582963080983919,6.07923317192234,6.879836013809191,8.34038211119252,7.01154576425709,6.138846480987911,6.709261218989319,8.42620908760183,6.11915573466103,8.631799145106436,7.620697098899388,10.075058818613975,8.993080175982588,7.0891424251314,7.814493864057938,5.364397127581923,6.598085123413214,6.7539704370470375,7.141656453056351,7.034671467402469,8.538260920057068,4.045606866450002,7.606917989814691,7.105466254993789,6.719738285069903,9.234389817625622,5.943436541602584,7.567721922407689,5.1735714550047796,7.941882747697656,7.216569353614629,8.063769177937811,5.8897136255368485,6.835592295302816,6.140083078762708,8.073262064433353,5.400753064419439,6.3877407780479,6.823228945302803,5.129568487801656,7.408600224861131,6.542920377849578,7.159098221582783,6.720052708438307,6.717578026478285,6.622667311590763,5.965715357176012,6.321808436262473,6.792023599524008,8.920095664944471,7.4790010546465995,7.042478931978136,7.408337807485438,5.470238009710278,6.732433608948865,7.616665560406345,6.6573050101526245,7.173492890176252,8.835734558321903,7.824009261597501,5.9470133530243885,5.127348575306695,8.669404932684085,7.626916647542834,7.744936438652972,7.103838760137086,9.199213511578915,5.444422575554447,7.147169471072223,8.44965562361952,7.298165882399813
A_033,5.906365910710399,7.94063956516008,7.09858153337861,5.977977870359581,6.95190895438508,4.933907954544092,5.170045247648799,5.1485366820308585,6.521163916482157,5.050423644787639,8.080871131201752,7.74877818741998,7.503377873489699,6.792704820079448,6.197867035409543,6.514771037088482,5.113459014778084,6.1718214968322185,7.135505402023599,9.003586911578726,7.338283841893639,8.021243835591754,6.735775929337117,6.123759845874004,6.138462770131087,6.585729173243511,6.513485642669489,6.644298482592856,9.633161960967067,5.18873335555851,7.262952984480458,6.928667314900702,6.513877857774386,8.25064486793839,6.628152688838276,7.302996197531077,7.55772997759238,7.718108337825665,6.783179091393923,6.458013283101419,5.784839012459506,6.468608815637594,5.983650398440348,8.877996883435952,5.398235041734735,4.677138518163264,6.818296126281636,5.810149113180933,6.7919431849571295,6.443286357954888,6.645490538916806,6.459480845952181,7.51359989823618,7.247000380049593,7.546981544118463,6.933858716828795,6.0487435609142475,9.53290588653872,7.658609273571201,7.3463930261754316,8.238429077383312,6.02203893320527,7.160045275343391,7.147351531217853,6.937551820424161,6.487018226352363,7.42762619540817,7.284291792133722,7.018672564076483,4.330156872709463,7.1910915907003305,8.173992218572474,8.073794540107968,6.3510426345887865,8.66035609436469,6.536116695792684,5.18176734901249,8.29754487503874,7.284736952514478
A_034,7.0316592378880385,9.784029488279753,9.094744014730697,7.655843203582408,10.577237288335663,6.965069060993067,6.780168710988278,6.445423628370566,6.807989254083113,4.468484725800986,6.877058214768693,8.063623840127736,7.295979834609692,6.32012486540266,6.768177994047724,8.207701620173165,6.1820074052584335,9.076548995357829,6.29315853356059,9.156716386860767,9.680275359531347,7.626923443423518,8.425432305661898,6.900607083143058,6.189406964477199,6.559708986005256,7.676763404267564,7.5628772429691455,8.584704251994147,4.159085380692428,6.790534528469683,5.680787090434322,5.737236644518502,9.547046778651548,6.707865227708791,7.957869335033272,7.403189337302774,7.982339249509961,7.819959625805468,7.10623421763896,5.312133578769261,6.46933618833548,5.705763663177356,8.14541595447035,5.105782962753134,6.7599970568396355,6.110783267814294,5.547195733037945,8.082891811803554,6.591104582177228,5.94650510220052,7.165615978750358,6.149618290181378,6.965863555176675,6.80235840279559,5.745981852157712,6.551577717923538,8.667413339439582,7.995546589999876,6.657459837572449,6.315452210480609,5.591771994144513,5.9525961267539955,7.321966619467976,7.603557978200703,7.449544870028046,7.941430334652036,6.6069243463437015,6.677885346630027,4.237209681826556,7.9719729087555455,6.893801202623532,7.424518172045236,7.744742636361882,8.516657614433289,6.129468898197368,6.182779082748947,9.258477182162324,6.691195986133809
A_035,5.642484226162065,7.682271516931039,7.116302472469787,5.563215627733593,8.781945059781497,5.433617758494826,5.538727253009693,6.619632717395614,6.735069751320924,5.385134392524825,7.55865347997775,8.981199545693253,7.106414621492115,6.897302689600856,6.708566189131964,6.819418582919853,5.316537455174905,6.845745407361359,6.349996420438375,8.593691245943793,7.322738369650922,6.4069461983394405,7.580896752414055,5.882764655838414,5.4468017603853625,6.766005663699802,7.116258506016725,7.749963478863372,8.849879751669151,5.895902711222635,7.262372673343703,7.3392628932685495,6.310641018866902,8.097953793203596,6.415978264052447,8.583532919356243,6.6595189773054235,7.725024972149487,7.503036844314749,8.137227633315728,5.9713345554040105,6.004481340204549,5.723661826784885,7.649384649280176,6.702252212687788,5.767496504510873,7.132437146567759,5.792905381664197,7.677181907074124,7.5963467559466205,7.028408689893083,6.980483222142597,7.69036130723102,6.8973981356597625,5.969419310990618,5.587669776371319,6.292470814446134,9.02587489391485,7.775259094171282,6.4635784648709835,6.77735276104327,6.0501541143220985,7.323869445167924,7.515692250277425,6.6593441511277,6.565314698510882,8.631162268008344,6.947187619618119,6.615729201980671,4.579984874831467,8.471541684009376,8.895705692774065,8.047145945705186,6.524996982923771,8.191827454766827,5.265820068379246,5.965617414322606,7.464872175250177,8.159349732989865
A_036,7.719581418451177,8.880283200569687,9.236002174875287,7.776098783289455,8.846937487646473,6.684009363545474,6.780198660457542,6.967400108535097,6.552945740660537,5.470070549132423,7.35415201319579,7.702868949665552,7.617601905612006,5.736379416550109,5.489296435537176,8.16640063231534,5.873536045014705,8.608088387453945,6.8766974217532635,8.969730189874486,8.788553352436299,7.276208190565572,7.220854230838196,5.280685677467792,5.915942958997302,7.647021816800624,7.310800860660738,7.724023533227101,9.85779120865501,4.98165645009596,7.601743627900741,6.90988034874821,5.804992986515292,9.222454631879557,6.0417056152731945,6.279780628966676,5.701698608210817,6.99992577383558,5.315079905224928,7.834024851202908,5.3652457786530645,6.368165913385979,6.438800039844532,8.179934619282838,6.852185125714762,7.251940284265957,7.117538304108154,5.798111361249392,7.810856562105879,6.607377202329705,6.896684500085543,6.1935225745713645,6.60433022396638,7.290584329537681,7.019739938320221,6.2024217883243145,7.002251525132444,9.181068525793401,7.343118533852931,6.793766237013759,7.912270145331911,5.372222382860845,6.166800926947096,7.484469939011958,7.262650964041119,6.730395523183686,8.819691143327509,7.6484918168376215,5.088856464927697,3.8906203885808077,7.881282704602389,9.018847927937154,8.489659223210637,6.5534577044836935,8.329516446764147,5.778186687769819,6.421637905008508,10.427517930493378,8.173530055509508
A_037,4.814764764085042,5.363502160250637,7.183118606210863,4.193707471056187,6.821841655755659,4.1487481421221455,3.97940065148242,4.621246995401821,6.311693471576974,5.711594941171154,6.419419386389865,7.720395634625657,7.13419744007565,6.468717437157143,7.116954758612114,6.464184672323039,3.0110713270288163,6.861405027660494,6.391146961470663,9.74933813013043,6.537624508832747,6.935987430647759,8.192595127935805,5.602414812570896,6.099185477696145,7.872350871300866,7.31449041449477,7.170410586737295,9.367796212280142,3.7005662960239403,5.999599196687003,4.436179843346126,5.49098479353644,9.382867680417244,6.807422570295148,8.41645045137072,5.9709377882514065,8.210865479309245,6.99483675392634,7.644728592308113,4.777513876232851,6.403886762944612,6.5802561544745135,8.150861993706648,5.212712803957645,5.428666694456918,5.891634517114147,5.716166052462033,8.214693466834857,6.752090764080088,6.730444807901321,7.141768179398862,6.964482933286033,7.9311632473073015,5.893752007211469,5.147085224698668,7.1748886390802324,8.852305064590128,7.913128860690223,7.973275175439232,7.107773468566336,6.3456482933606715,6.343527411928923,7.761146715163106,7.227969111068524,7.49227396926759,8.800094733157783,7.022305813465646,5.555958693791023,4.794177679708477,7.479055321464191,7.591459916780414,8.019483758997774,7.250969270905973,8.527983294217094,5.745305178696852,5.854310030643275,6.269730325536459,7.446720937012451
A_038,6.775132496410734,8.123802770034345,7.820499254505973,6.609754675146109,7.501655984171222,5.577668649195241,6.17067207952659,5.966829415028589,7.489275473288181,6.211720555976115,7.448530825374967,7.8376708745097226,6.721188535851683,7.4558788962353635,6.779131725284468,6.509889945891054,4.71575580463516,6.760231031102046,7.089125172324247,8.89948171129836,6.2205617513183284,6.948138746904646,8.508073422908243,6.184110173582683,5.8970251933613,8.384740187250035,6.614504162192126,6.572113137340849,8.847095879385977,4.549622592844839,6.949183963842758,5.702880970324435,5.3207534267270935,8.804971987854039,6.61182668428761,8.009161865554338,7.762959597056613,7.060446747795016,7.472311515333677,7.075264990860321,5.754079655132941,6.3838128724201,6.640041131113053,8.445057506774738,5.097665943842322,5.404138642559582,6.019692647117206,6.753552294161925,7.16439991304299,7.079701904584997,5.631074088733814,6.859740213277534,7.418466736010657,7.696404618626211,5.935772658059969,5.506451691846969,5.701881994053739,8.566894250217848,7.031490108208311,6.943561203143771,7.768905020030053,5.724642521615198,7.650134815726932,8.624534409367056,8.086264104385412,6.305271366999772,7.395802401185719,7.048399681294376,5.866545262098125,4.56845250937977,8.949186240617564,7.47400640578599,7.6922951361250425,5.537555686547373,7.527354524557701,6.434660147919859,7.003809447417668,8.940822291605473,6.638982248756576
A_039,5.2356719281214215,7.571818852739212,6.940603279919518,5.023072509012639,7.349714477517573,4.9799395184513005,5.4520295185366345,5.18592038394366,6.9282504716170195,4.587212905225603,7.467082766209617,8.097373460803455,6.8116614018366235,6.470647567314679,7.771876294863521,6.736518588778704,3.8805355454927026,5.366531422029251,7.347698838297603,8.720782725254773,6.855396623137724,8.411204208931867,6.143006299372253,5.776037976054251,5.669290992923488,7.659936550773435,6.819780520532434,6.818033547290536,9.10624003358729,6.024238615265246,8.390295597280343,6.549641015065817,6.394442040260188,9.089620579218787,5.8390576064703,6.9004562300784045,6.472643070152365,7.005441417096271,6.8177480291983255,7.127532683535277,4.486359378613813,5.8286434481408,6.044073598532449,7.557296627832303,5.968737354169543,3.6023855654855574,6.063070650590271,6.584210380198259,6.848170065076946,7.079594316841631,5.981695688073653,5.80132025588323,7.38704931892177,7.235296086679209,6.496398180261071,4.824022437543223,6.430374385423953,8.761214204605336,7.686687999795248,6.521869847882276,7.920488885911903,6.492988052174196,6.902124435807755,8.104430667473464,6.650193531690908,6.9124167783546255,8.46177604139489,7.456559024220684,6.581823240942472,4.670318719653789,7.104097197872842,9.91448279854259,7.956307785204961,6.656198840337933,8.677044965828111,5.237508146321314,5.825183860222385,6.86679942863776,8.011249413278236
A_040,5.163456389374019,7.60307465265755,7.690390261616657,5.892890010532973,8.174750079426243,5.799274427107532,4.818772720233049,5.178671755960486,6.211846430437642,5.329633310537723,7.895419328343042,8.393265943894116,7.378486974819972,5.654353861638579,6.805763337421564,6.736584834615761,4.952624338072045,6.6019494624089115,6.708608005701537,10.105236429342021,7.5857528378860355,6.380500399892129,7.152881811456468,6.302467929029036,5.524840392247884,6.937383705133082,6.808502823128944,7.344693923224031,9.321174329033886,4.061815988338543,6.329178383004587,5.819246341384983,5.726103969748672,9.183430941422033,6.735314804467143,7.4491672414025265,7.33285842999239,6.519577827845353,6.572313805265021,7.415002232999069,5.853387032534535,5.438481086840219,6.300685419228708,7.67594720024817,5.1262735766317595,5.648242325423849,7.346479445034953,6.4332439417031075,9.159974896644792,7.496272949537779,7.442239408284065,8.136107633767374,6.168281438941185,7.446144335702091,5.794577886193748,6.064917687207813,5.526244059426998,8.5760529993189,7.636601132800889,6.35918832436552,7.4564324842271485,5.915020292902386,7.175632482880024,7.098424579758493,6.442971824320954,5.734675492012014,8.635983858962843,7.094778754542364,6.151166853850485,5.4879772692603765,8.056539988879088,7.530004491522949,7.334099938924648,6.793490952136448,7.983801003032651,6.271672730322977,6.013317168627144,8.384255964037372,8.169675849155862
A_041,6.906966123794856,9.308830519406447,8.222660580593443,8.107777577675856,7.698762461852312,6.927643381668335,7.324720918517008,5.1200991643117435,7.299535360768088,5.208862308511706,7.3529955197325,7.160015296508032,7.243232794332881,6.007537752289778,6.662006352391811,9.032169186109131,5.989652890122839,7.40747905588756,6.550544082246171,9.65394308841748,8.924337491670043,6.893821519744645,7.198826134516805,7.013389899480197,5.694651596154721,7.421649839972776,7.524701723952005,7.66872531184938,7.888423309809755,4.711381919621347,6.188762111887565,5.3361868494093185,5.860195725266737,8.328998821258171,5.985448986173143,7.974342258367217,6.185901540378636,7.5913337768812585,6.808717085515605,7.714636511321821,5.641235814849987,6.45730332299629,7.002005896327566,7.942735381944195,5.73284168558269,7.909408014377064,6.3231208405218275,6.618929909742796,9.042745478896979,6.981892816761803,5.87580778516597,5.987951560704339,8.157310212952158,7.170600089349783,5.804793266134174,5.4337092436364545,6.575450318194482,10.191395738615777,7.483161385303073,7.344741528495954,6.309546020502592,5.757642138135531,7.021873859677494,8.580018964212694,7.232175092011454,7.3522847577823,7.419597930622887,7.9190495897084,6.75809769993685,5.335896415099647,6.447132829515378,7.5421470361311655,10.030990933247315,5.8996277052074015,8.808977356607027,5.820305781541399,5.478812694337849,8.601297691577535,6.77004231275546
