SampleID,ENSG00001000005,ENSG00001000006,ENSG00001000007,ENSG00001000008,ENSG00001000009,ENSG00001000010,ENSG00001000011,ENSG00001000012,ENSG00001000013,ENSG00001000014,ENSG00001000015,ENSG00001000016,ENSG00001000017,ENSG00001000018,ENSG00001000019,ENSG00001000020,ENSG00001000021,ENSG00001000022,ENSG00001000023,ENSG00001000024,ENSG00001000025,ENSG00001000026,ENSG00001000027,ENSG00001000028,ENSG00001000029,ENSG00001000030,ENSG00001000031,ENSG00001000032,ENSG00001000033,ENSG00001000034,ENSG00001000035,ENSG00001000036,ENSG00001000037,ENSG00001000038,ENSG00001000039,ENSG00001000040,ENSG00001000041,ENSG00001000042,ENSG00001000043,ENSG00001000044,ENSG00001000045,ENSG00001000046,ENSG00001000047,ENSG00001000048,ENSG00001000049,ENSG00001000050,ENSG00001000051,ENSG00001000052,ENSG00001000053,ENSG00001000054,ENSG00001000055,ENSG00001000056,ENSG00001000057,ENSG00001000058,ENSG00001000059,ENSG00001000060,ENSG00001000061,ENSG00001000062,ENSG00001000063,ENSG00001000064,ENSG00001000065,ENSG00001000066,ENSG00001000067,ENSG00001000068,ENSG00001000069,ENSG00001000070,ENSG00001000071,ENSG00001000072,ENSG00001000073,ENSG00001000074,ENSG00001000075,ENSG00001000076,ENSG00001000077,ENSG00001000078
B_022,151.64142317487168,173.11388603741344,129.01835486718417,147.53566675239023,61.46568893119953,551.0009389501241,25.718916311551737,249.30729175590307,58.11255826616207,15.012575550808226,131.48808298549798,258.76064921410125,173.40070277909643,122.7476506801166,231.64776225767733,26.53660515016703,133.355174337399,769.4641368334187,104.85846017806827,64.72303880803499,43.12432876140312,128.8263574495233,133.1574629976491,172.87138203607032,96.7676829466598,113.56685186171994,31.159183690646074,144.9118567651023,48.2257089592387,147.43394531720736,138.44510670508916,114.50783600571165,170.05040661655238,124.73829991974006,126.46452690005306,243.1497661521281,335.9620262215706,451.46118622016405,498.97993843722304,195.09395716199168,56.17095205736385,172.16474849417034,94.32853778449322,97.85692409109143,237.4123374684752,140.12483931368234,101.73937863117601,33.0141184603144,46.14800601763563,227.11195219156718,47.00751319328842,95.98587251015951,523.3712282083201,57.6341408310052,13.134879494402693,262.08079465007637,271.0007213337697,161.6390607447745,94.14946386409514,361.93617510547534,1480.496890869093,221.34617716331195,59.07450815678969,461.9714611486403,281.4731034062706,64.27583364929954,123.82776309454225,55.520031753022096,396.7150904958743,501.5969790580238,49.21119328552855,180.5640394878914,425.8305245668746,60.49689955524346
B_023,68.58330554223619,70.81664381445758,49.82021238186302,142.98408022065598,138.36164371394545,1797.52753814237,20.18579764291422,521.3489294585897,57.681448782472586,19.885520057962836,78.45118388856093,78.58195073052285,61.54760732489103,148.67645135797585,90.49067761172492,18.34895011493969,367.66719281864755,749.7928344124601,168.15492741687146,133.68166765969255,46.26352563976573,89.17539178612851,116.55498658147988,209.88378284898366,198.73817079539904,227.70601595833938,49.90798242694551,198.30651788828038,41.827605514735865,66.83807454050321,90.21471518465655,220.3716848270202,76.1848105918015,155.92189105115864,486.7690578830436,265.23483622618687,326.81434683756686,301.49683603189237,330.40154235787054,212.7478595068474,44.000028734215185,317.235681200458,67.70189439071345,127.20854357080592,131.72761223467927,61.20174617724225,138.13470025209307,13.942536713900235,72.39113420486643,624.3769454562218,67.57560654626805,32.14846917457252,355.4039749816582,61.32646986847526,24.87779135428519,366.95288487502086,396.5221112005049,242.321663833759,166.96855753370414,236.8837939265328,1618.5307998932246,224.85721095327813,105.32226791575134,204.42990779576022,215.01182661843208,100.91297350934961,78.6389987752939,125.60897144576093,349.5437242884552,315.43320624837486,78.02319313670985,123.23526755491886,141.9190106227316,64.32207254449355
B_024,138.20013945832292,116.69042214421165,56.06710319487242,129.63030907462692,94.10722214570704,503.1717565312959,25.101472104295055,941.7872892524667,32.46531508900622,12.904589459622681,45.39531583727756,48.82139926996021,64.63064946651451,201.4050279680836,101.30606870976857,9.835465136658772,267.7665932106503,862.8644762641516,153.49545916459965,81.37006791105252,47.48594199915286,82.37562752733281,189.34471703272544,205.44192231201367,92.21802842535034,95.98725492999951,43.12633939410203,192.8532709800757,53.600201783451745,46.475832135300344,103.96799820241176,147.53772778192462,58.61697089909342,182.4212280487172,303.6871833452274,277.67589137199366,299.620946814264,88.62544933742346,630.3696945649385,232.8138814688281,43.128486769361444,326.34387949366925,135.4837805313882,99.88493194817987,128.5104684586663,98.46712670535554,131.5878962424877,35.33352859098666,50.96293921591655,306.3917989692968,33.094289818350816,57.72351439852353,806.2444923040518,91.98647108452806,30.22563424670673,391.6675753000136,317.3222023244919,133.8738109597596,168.52180370544136,144.35230687474825,1267.8285781927268,414.23338767743655,42.123605501454605,97.60241038953318,157.9944251604591,79.36264736039095,123.62916928969295,93.1024776123847,145.40100920547798,209.2013158153064,119.61786555660125,143.2707895173329,114.90079116408533,54.37265012814704
B_025,108.65107093941675,133.17869046595428,126.27066978193224,335.98803802160546,106.23096336455342,539.3876901316546,34.81732456016874,410.68222977083326,26.579916106267902,11.049089814272593,58.31186843705808,81.80423985431659,232.22178464213155,107.3634700411563,111.09390370255667,31.23870218733439,308.768060883675,621.8307025827739,208.4625964961758,140.37882757208928,36.813570546990846,61.736994801952925,178.0717135628698,265.90855969755347,423.03586532881394,263.0281472849672,45.21809815216602,371.8298408710476,30.356723440493365,28.422301689543364,44.06471089511575,88.93222026778403,68.701547100552,53.45693007871417,158.82371875955113,280.0907135987292,342.89444311957993,186.43589001211652,467.2177014777199,120.24790794235035,26.57628149677294,280.39810166029,56.66744076971445,163.50032315402268,348.1047437294013,91.56485150271762,70.64301278305862,22.696806694967812,69.07801638029652,128.65736039103618,22.24502343549484,53.3524341596304,652.5739897174929,53.7692403234924,22.554057584713476,339.4827932641191,267.4721950859159,320.0023824774559,57.416601952710344,177.2084500673123,790.4834854788587,317.4159686263827,56.797386707610755,207.7387811698684,197.7364417068603,89.79673050588126,264.8412041324465,90.41796618229714,193.9700748871666,328.2213067914044,114.90473065894832,80.01357455475166,419.55218397776895,62.057086561333726
B_026,95.13806072783034,290.68745699739094,156.46065886567064,219.79770208827355,62.80788534224838,707.0377562234746,24.966862950118355,310.35299959494404,106.19207632162548,14.713993488792312,141.03744567764082,165.86549557328837,78.76977707924183,217.59634603468777,161.4257194001558,15.82650431716483,191.74149663393007,1087.1803912366297,349.52673240383456,132.0095998257982,23.927048512073885,100.19320678805968,128.45364062137912,68.76299410849987,119.85150341583805,119.98584383302814,45.49826147407893,107.37230155183335,36.2460349688398,104.36245764679904,172.6646276985903,147.03122949281055,120.37854633122019,304.0277511829354,152.2595112501439,337.97906381633265,274.4685713281649,160.96535988371966,260.7082363353623,209.24274272574206,87.63199641221136,258.5804293539655,53.68160065079732,241.63710790636773,130.05079352967428,79.45036701857353,157.1512538809789,26.474627054063866,25.61959085904547,442.6639733933588,26.582316001854498,135.38003261043636,519.0536760320178,58.3311510477696,14.261156789781653,385.53464959810555,273.89479321650754,373.3169179845449,126.78792521274747,454.046097023932,1417.575901604595,310.6783204343163,62.87995868832796,444.22635255132843,741.2787753306446,65.0292722229195,79.00134680389917,62.84847875215731,147.03450479688212,309.96703459422326,47.8970036162787,57.562177828756425,413.54574273663553,47.14625209413932
B_027,193.99086456250544,269.33901036077503,95.89285120493048,165.37838150381978,107.58890007602061,831.7753701967725,41.37039281637981,253.05999229193148,38.52253162270061,9.263668550104716,223.61878043620047,206.3694086457627,395.5472860691601,120.55555584749727,169.48528516409777,64.19034833974153,324.2054622815509,624.7899665700847,143.13155620126187,86.25182719946973,27.2938105833441,69.12843415120464,183.45757733611765,156.14579352088734,135.97666197796087,65.5550110145448,35.07680530630584,240.04465959222864,51.30569712030247,54.49184671743846,72.03693736357312,177.63070326647798,68.36090053844873,133.68180263512699,407.59222929923817,283.6405168733515,469.74360344982586,105.35499329871381,222.91425835016264,133.99684409535354,60.4745127158125,111.15187856575461,42.0761006908243,41.69998076663958,168.84505232821243,56.18457156520833,134.91008363495158,26.82479543925212,30.488020592397074,209.32740475778635,72.4119199232698,83.35030186192701,757.6644695633461,45.84157470677436,15.373538988530452,213.23371276265243,150.31034575548355,285.76315353250095,68.63792381027395,147.7884285154809,759.6415921638242,276.88850345449293,87.48239430500306,127.12922119125307,216.41827878166598,184.6799156800812,178.4330595096973,70.30454244260015,343.10020042673654,448.3123010987123,82.06903900747093,107.44567709065757,558.8529305329738,70.54490203218405
B_028,291.58662246543685,459.21408216997133,109.95085091443056,243.48111472956413,139.2560738973302,450.5803197977245,42.047759737822275,195.89327052301758,49.891627679466666,20.2118400779199,494.36532308892583,815.4510443625335,556.9841980588608,59.5550684873005,129.22912443783645,157.96751203157157,174.93639125929596,649.7017803399852,121.55848956292438,155.5775412784853,62.019782318694254,81.1863602108307,136.25691769862584,107.93503936099769,209.137248064304,350.3447625481493,78.57649440143648,269.6133335704585,123.04652679963327,118.64500392096299,218.2703082711815,485.33490889082236,150.9933136618903,191.2725939571987,173.00307582964027,368.06166882451953,267.404451131477,174.05773859648755,543.1692327664448,196.92225258879097,167.0859675756778,253.82883064858984,50.587931404410554,85.00612602399723,138.45903308125676,114.75117910126338,226.82653481366694,42.239621916654016,46.75650328774828,208.05882369698122,27.346288733659218,33.20336519174283,515.2402512299341,45.45648619027604,13.53793897391123,281.87072974049937,444.59253245027634,273.83369063864814,75.8595143885601,137.84936252897796,593.796463594858,207.45093326849468,32.70754486044815,153.22244097640788,255.86983698984318,100.6571457077729,140.99168826007744,83.10298320607443,111.48000699861637,220.31031770379678,148.64448590849938,285.24478234029885,3778.395376164228,82.03344759296937
B_029,122.15409737561174,436.55459111507713,131.9581834732427,179.82196365453072,120.9021480226859,400.8266380259203,18.181586916674203,276.3445880385958,77.33153796721285,10.301983175079522,217.19653585437027,294.3921665955226,263.64276595053235,101.56457052246473,115.60428053162143,64.26590330690145,264.5280084864961,1119.6729631869573,270.3145710658386,70.9873240469195,52.83226845431912,97.56820412549317,183.9029318393456,281.38820653943145,340.80941614635157,190.01510276867126,50.82096878848038,208.51455155337703,43.04130246933977,208.2800264276704,229.93706772539048,241.31144086795007,184.65905406343452,731.1596572557094,136.52278783659932,236.04445291900765,204.8509312670626,372.4036077780843,1015.8248235010257,546.4239566233924,249.84508038953956,154.53717382616077,41.654111419120355,89.34465020636375,232.8505735530591,87.82671888924911,406.8883799215819,47.212871949803855,26.38683813220731,405.5076932435952,40.68479356262198,81.55402914358835,956.2281546930161,68.12558165729631,9.498753735805174,215.4735033097961,435.8851255990895,369.2642664776939,177.3044442798968,336.59732492687573,604.2739586250618,296.8183332155557,37.50712636001106,151.68521855655285,206.18086430690815,153.30644357130296,253.3342824105497,124.91087069110391,201.67706145128156,198.83177805634566,51.00847358262689,135.97079080150257,897.7057397602729,54.41404321488179
B_030,531.4554726648348,290.0584030238189,76.2898172436534,229.31692755177767,133.4154897493347,746.0458033100261,16.588514341599726,602.8934408531201,51.882097260056526,10.053525844661447,330.09359879913484,295.5240995528139,357.6220001451954,139.81084759775266,143.3716364624274,81.04518533664475,158.93276509315916,1031.06602376449,235.88995535826302,174.41443834746678,30.640879494323496,110.48445530116047,236.4021324439966,237.92500213900263,173.0872473149158,204.55002264428154,21.59475520412999,187.5689361788896,72.29119510140345,60.06702196448602,54.38739834515884,344.4457585742079,243.08873301804306,115.86794454836217,200.64117990764134,424.4871306084196,367.14596274332007,133.91160905167118,567.0336685665746,231.07101824966546,148.58568400329716,297.6626374380643,88.68779702417945,127.55931483141518,114.48110951166109,99.9937873115672,205.66512819228177,38.53027644644636,46.158755706358036,299.6207959243258,31.965477574443106,116.19705478208681,362.5525929994574,83.07778142129727,11.401988749244232,396.0961170611809,127.35683412521291,227.7392211894517,136.7794981329646,342.2682447840897,636.1086266950284,661.9592749722117,63.71110934820905,289.9682175162699,256.6194924139872,66.31443814249278,57.64272735578781,82.71405029425387,481.33502578408604,267.4039378545376,51.18939858139347,89.37226390980976,2922.077284688619,154.7193951659394
B_031,236.60234082122017,492.7341358258846,108.91604254010348,173.22416142024804,73.6743009287812,696.4584565391006,21.018500717389657,508.7497120552616,70.78706179526138,7.970826522724426,202.25519153288838,87.68627680207774,159.3977013197544,84.54986587843976,184.1348866800274,51.817484053714544,212.89212311997167,745.6970767427372,244.1786174054878,124.04780429647992,32.55119979461557,58.84125076317995,205.54702467098724,82.8811038531271,157.2113758349342,102.92664953831861,26.33469279952047,94.60545461101985,48.13156941521448,224.97671474056733,183.64145697819941,192.47227033981426,243.19276078674977,232.80044208126316,171.10366234852808,425.4451960972626,322.487175332316,180.50008284799512,405.34695021076664,71.28042799245797,272.0080257399466,188.2520345960318,69.893193448613,149.12274844615004,338.6172132526451,72.4536038699318,314.6650799264442,15.882835951519812,36.34966995684917,191.9092885960702,32.76426006208605,91.01434691906151,418.06931487592277,80.866103871106,15.998111155299917,321.5261023501107,813.1011396471766,157.71952640325574,96.61852672815945,190.29508888828332,1019.8312806108378,328.06748490681355,32.01131546075206,282.6232282843524,166.00813846230312,82.20839385179691,88.95112954299408,70.54023079858179,117.0124083043598,281.93143387107955,87.8412290914373,190.86698591330511,324.0303712679118,47.76925013302242
B_032,150.5245279978799,239.41761324530916,67.3320727610338,166.0907243601212,71.79011817785536,706.1941878873397,43.05641566865328,493.87974196227844,13.776370167668777,13.750919109048695,181.8646845769075,140.82516730589924,168.99176251584294,114.43341267511545,124.40016038156452,38.20215100716035,286.0326301122666,470.7280347699211,269.08488317663245,173.15602987784584,38.023964106448425,72.26104595616367,190.7611530472587,94.83251708001066,286.666339543644,386.9575168289948,131.2752919506561,363.46910501728075,53.30388879514853,31.43105119632294,41.720804496002735,53.602570962215765,34.536801959839785,69.03433754679511,215.59279866858486,171.8714929666178,249.80500572190047,95.53869708788038,702.4782647358189,191.0987385239522,86.58765439142579,127.99841844134812,45.584062564620226,235.47583804466763,250.18209733134174,84.48544271936137,48.06802236573859,31.515510461326897,46.768699178273565,233.37105254958692,15.894436797612524,54.700955281397384,699.3980444270346,79.98114344741361,16.521899840622616,253.4205858110336,408.80121501220424,123.20778670795987,135.67922767081996,340.36064956303846,1177.2524421790822,309.87311556049457,29.28482214552672,177.2291122373492,212.26556957355845,176.29474518952225,417.66281794276296,191.1905169598471,158.9029388349411,300.28810174637744,77.60208268317594,74.32265473116077,896.9089778644168,64.7414767114724
B_033,198.051488279363,310.33048984589647,122.38862998598154,284.8557485896683,153.7585328291778,503.00567528291623,26.946520495429567,1054.1902707709635,75.76669239482567,38.70196583859946,123.43059136348634,197.36580024489913,141.99741047516952,62.93420973948795,94.56231702433789,33.69663871818131,189.61777408924843,809.723517785303,166.2784548628291,94.14167300435173,29.448235387147985,110.2341318628587,84.92688631439687,220.09805984899378,157.12724632668477,152.31735751182106,60.085500210334764,207.0213557992545,89.27403888931863,54.119826127257944,119.52217098021858,331.15297721412395,79.30643755202559,202.2452872818975,314.30219301475836,241.32426586612803,651.8770897377404,236.01009879625482,607.101691085714,156.25533645751418,45.90632329219934,184.86743689454966,54.70842155106454,118.46812579661174,284.838304235259,97.80441163930901,224.1158838073282,97.06672401540652,58.83152763835049,385.31273766893696,61.05981660122033,82.52236506173932,384.8265890322484,44.1091517690739,13.67537803128408,257.94182386954134,351.7069082724457,464.11129462895485,103.87566238089818,304.5260673632741,355.5442160401549,279.9959473402127,44.54370465086554,186.5741250352957,160.5937302444991,85.16000393026118,133.63537669943298,223.5050218198375,322.509346905751,241.61034168882352,73.16488716545322,112.32657890633119,674.1492158675059,94.33828803454647
B_034,280.9040105605101,362.80842128696213,63.48746491491711,328.4964925246224,98.16326528777962,386.6975874345502,19.681730140104076,443.70577563716154,80.92631946500296,11.46882681665893,317.66950491635237,333.91365497520337,289.4494630612496,154.21555350678696,273.7376940033787,86.74296573003846,336.02657992582004,1216.2771178476771,230.4858108321774,178.68739811695858,45.955222265104645,32.00611592329044,178.47608932907445,212.66995790693005,314.353264038579,151.88459740974224,59.571049554728475,262.22781715096215,83.1479463226098,112.05376334959345,158.20893876007622,302.5554153258664,75.33823574574619,147.0049331207377,313.84382067529924,202.93299311355065,244.0311632746687,248.7197421657687,782.0060656091445,228.35714201393026,104.5179750600518,424.45652169905617,70.3849450892144,257.06015709120175,76.8899625994189,62.89487529084088,92.53449242809306,31.95305672529043,18.365795830310503,163.47090596778585,25.545313470454698,47.42893689821014,917.9102243139341,94.11356023116178,15.493034939598399,225.1883733609404,176.00023079854077,166.0563817347551,52.753095633257175,137.44187394427317,842.1603362697574,267.7080185945382,48.88152203220648,328.1465597763094,267.7872794397648,77.63889141662398,135.1372521087134,108.61110195072165,193.02701533462903,338.5417603957069,74.30913787917333,293.61871995261254,1264.2545985997333,44.91527249084526
B_035,97.1619451348272,95.91915637162212,122.53486388074207,150.81767670974327,61.16902757860108,613.1352196981732,39.548232415260955,519.2880263529855,36.16656896383108,5.407018404448922,61.72290894579824,38.799183225868354,116.51178220720871,97.89742088885889,191.69775921800905,6.8576227572063395,268.9892119307581,653.8024096537623,221.21075076032798,178.36407111731816,21.476088238808487,82.83053002807355,98.20395431298122,595.2980069496328,639.702685684322,324.1323935810489,145.16383992868685,597.4580002387614,41.07664064521988,43.936329032322114,49.653778969418326,193.7884335071503,81.18818376519683,136.00103387259878,520.3414930403557,212.14831349977482,409.8626861521441,138.36528044728266,466.66048042349087,110.0197067596519,37.690352226841746,140.6170774872197,101.16137265072236,133.28081150198247,266.6270547547092,47.829884944880945,162.83496669063223,20.3798677743602,26.536740737746523,372.01838689537476,63.87738241976416,45.826244406648236,1171.1173296734148,45.58571863120104,9.286876477760137,275.5416785430073,236.57620654464966,210.04441978114843,66.08196698275837,275.65899972189624,747.3372089149889,293.5523921367089,36.926284887465286,98.20612635763057,239.12475722641895,59.24688191963144,335.83971674700194,104.68433108107043,190.7172541614549,285.253828539588,91.71375413619269,283.48331653498843,231.85057900044677,35.54008130774358
B_036,160.97905707154194,402.2394051443492,131.14266290095713,148.6511062169726,58.19042272815116,306.5350806434251,29.50705001973072,247.54705030699088,56.90370195644469,9.981809436472638,272.31290410914784,278.5448864169473,238.8202835051178,45.28562269041223,139.26566972815635,25.001741369962794,301.96722291894395,732.8839315902616,161.3972976878611,71.52236451047607,28.689610024435016,57.97997149100271,147.87544701422158,52.66086375499937,182.20514915682875,96.86909293298383,22.606006123172754,135.4300179940232,54.28513288180254,185.1108446067112,214.63394078484484,173.08158942698648,147.54169522778994,205.64086244904826,154.34709472876995,208.67422033068806,459.2951312162802,292.9387342169062,388.28718627999945,144.71986454377338,219.115737040313,189.38476378216063,64.64683567386241,94.97697174378911,237.23278474013685,35.548878104388656,144.5657169922858,30.624448693416756,59.87122083803348,430.28531391115155,58.75288352085382,62.259085841489224,825.3035279493332,63.07509934624244,8.127170454607478,306.61049705827725,129.56030005331664,186.8427503181351,113.7179885350076,206.484789484104,1448.966490371432,301.33896617845755,99.9277392106966,268.1848157713269,188.00856120059984,87.2779824314894,76.88876449598868,28.56385743105325,155.0003495011307,237.60059960746386,75.28553300836472,127.87431369642195,389.37632086068203,39.491528829887294
B_037,294.2742591168058,421.1388298922023,61.20871866457489,168.2863427216601,104.43769768255872,970.9378495237827,31.036673127547594,548.8053635382661,36.82561024227643,25.981548472268575,183.0149170168644,314.6814305774573,279.6659367203776,144.63369033128845,122.7339849524534,73.11535959407782,206.82807994865036,1810.6960145301236,147.93094107264736,93.47505221322282,53.37595555907938,72.96761234111365,271.9946485152493,736.6638653310766,539.0748350800781,517.5356482820595,133.93725571881077,1666.7348539000052,69.79074214337369,47.689140811004805,56.83103103223436,100.28291384654554,146.3023734220422,104.2885740819826,130.49820913291322,258.88274939165376,261.4332650117094,179.60235804184043,651.6572613006562,136.67255924459897,116.32090828185028,173.26054851474797,37.226229266347964,203.2429964067049,177.03992539203352,67.08298341723913,151.05169166164885,24.055624394892106,22.62700375794043,124.11717539346921,66.17705576938111,37.87292110857146,717.9864885788967,111.01765230832734,23.601110987174355,254.10228822059028,213.98034614540168,294.9567348188683,133.29473810272444,252.0156126326755,1054.6674347167798,200.16078047442588,56.611591944686616,194.45129575377126,248.59143763826125,77.1424024673818,518.8923957132588,95.26970314706041,118.20627032140207,378.3875947350652,121.44183122513888,72.54526038394229,534.7070042812553,45.44355330273823
B_038,125.47740112672342,190.74348442853756,70.84719717268035,121.50902211894108,81.00158552992562,280.5450471644286,27.488207318812805,420.2101448950955,88.25507131249358,33.9529898618973,108.7857631552034,193.72610942848277,157.74706908505976,50.038878841377894,173.76209482662395,39.6975233695213,152.30348830239393,1685.104628896249,181.5043770160953,126.59044199981489,29.679425033516154,139.60998422916532,155.8711493666676,40.365741207889826,81.70462987633243,76.2172686941685,17.66433106004431,87.77698226677848,67.80792948120276,84.31104782836177,72.54138383038944,545.4599000415647,248.67335038608442,184.42714254446574,157.94419469039852,131.766676516945,173.56975700045115,191.39778698058973,344.0927989070235,202.22517888468073,131.99489501420527,229.69812953864545,88.58114488848535,183.5033282361889,148.72312282717704,83.83564567466892,204.48218774729312,37.88329125742403,41.89096467545622,364.60040463070123,61.804909208789134,31.73631666316915,725.8575514960519,119.6506468998129,12.992547876166324,269.3275309096287,282.7422118659161,318.60520435907074,84.0998614879121,270.5324875635806,578.632700830653,516.3694127057935,56.42599000166023,120.43693883981067,165.59731767234607,44.906963527625976,62.207358403194476,55.88359890055048,187.92465824618762,171.54501525002775,55.742054561057365,121.21376496244177,1139.663676819174,55.44031312993371
B_039,79.03732007216881,41.255444059254586,95.5018141082468,246.74075020838205,125.49933384417092,391.14964042879876,55.516143098948895,323.5962633933991,104.56623139740312,19.691195324837814,23.22274531451728,30.635620184348245,47.48694794750718,44.71985433366639,167.44982270201473,13.531925947327615,223.11359322251087,457.579289878705,401.9330885923501,123.21911192903302,38.40732481679515,66.43539743594326,282.7048383206704,77.38918880630932,101.31631126636374,155.6749750344418,51.67986028988281,110.38636262138336,77.45951020229487,117.64263854836499,102.2618427402187,207.8181087943408,182.53362662692538,189.7932300733296,195.71348425904915,246.56216696790693,426.3529116162526,134.72550883922446,521.4950227594408,244.8907326160464,14.88934229293925,229.5853352017289,71.00533085153525,115.26938581146884,93.99043621327054,56.26418435849342,129.5277864294065,16.33826004452751,36.579018002182124,209.25488512977222,34.833889038452824,40.23147898859227,672.7642448026251,51.2864278490436,10.525135792572307,556.7633756489471,204.38431798523573,171.95150087666494,90.15045591725362,199.06411494860748,1259.3675615397278,260.1705594874015,65.15905429990508,179.17636029875223,137.6563299524224,120.71705045874467,92.99351918948481,74.49178734558835,158.72823950225848,346.53476347291394,75.7095553104301,162.89865093003124,99.06883040205425,38.77141358608989
B_040,105.04296154402171,84.09960553915911,71.7573668547584,267.0770882119773,82.72919184220062,420.9647753842347,24.237936593650733,380.4940137136682,64.9382544806476,14.368784654462152,62.853871212934195,48.210543150147956,63.940846997218145,133.5970678344751,75.0848829370877,14.942067241366795,202.9987126006155,678.5201026463059,224.5708562469658,85.04857939424384,58.58490475995782,70.00703509768041,125.81635938638378,302.2329018957396,490.0836533949571,384.48962101777954,122.16836776984688,315.89330468181544,30.44628919303669,112.71192133155725,176.57910236850506,324.1537978487391,199.9438135514823,194.24165925726322,160.1518655455976,290.97433025779793,402.70902895871217,171.28912537829692,1090.9513070702053,312.69483706943527,27.227178865431686,102.83775843514243,80.58728736852066,225.07171082517127,240.89763262754357,76.59005241039729,155.0954552630403,13.080848033947916,49.171172357416374,303.91795572424917,81.29583822245458,36.886354383604875,596.8859730453536,57.707947938270095,12.416598758834514,344.02238781565296,216.08791229682956,198.52293466074377,96.58639887735252,236.824409137257,1979.4118508762404,237.73811190451673,62.184430887610915,274.64660213631663,214.97208869678352,125.40125636723486,205.60054051976923,232.90594941084342,182.9420113349182,737.2613644215463,61.02490439731271,205.51809865894234,162.52711913557854,57.79848267194002
B_041,2781.7102557872627,2235.844684621255,68.01399292534809,83.29666709250442,100.59655801364018,771.9678403643088,33.06628691397335,503.93692982761263,33.75625136280516,7.231890907403628,609.492335261163,1496.1068301503876,1802.5398044087237,155.41653470142825,95.31039406725829,348.6656451141372,210.59110187323688,683.6470797924839,212.87050552978883,82.08047178568762,46.04379121355923,85.08698954606932,99.88980372497417,930.5308591653351,824.9149867813667,639.7606135808786,173.17175525147823,962.7901754340908,31.298662737830647,63.38587608809712,66.86545216136201,193.2313916231155,60.468415510312035,233.60546417417416,251.10368038790284,276.4160348410498,215.66962027346966,138.9945353716759,1327.9850082636954,192.74017688261475,342.01823106163505,102.18070829318066,34.10737601686421,201.44851751275075,220.24186708140607,68.88657213212606,106.26078061872688,40.03631365196764,52.806732364267305,306.53210496874664,47.00075783665333,28.911594031431882,964.9420065621867,29.418322871174627,9.839032081510501,548.8501302500605,318.8294571175622,93.94418853948474,63.705347708850255,228.79521811845535,539.1105912854493,508.0203935240934,47.05228329867955,348.36859387161155,165.70185096500842,51.403746372448786,470.41411505849055,122.90522608659381,93.67154421733724,301.8444848814554,57.37705023011637,211.38366557008564,5684.136354210141,67.61380385144561
B_042,204.7805194932331,276.47104769687525,70.00445683942766,256.6423546877313,161.71102259598226,1183.441235626114,23.47016441455876,532.0838088687583,77.4525695260384,22.044904603785703,287.39341919245965,241.51157780881627,241.78447400481772,127.94084165035954,281.63071301151757,48.95312749487801,453.66370704306047,701.347878735817,229.39186892033567,78.8788088908072,40.26657193264119,83.4511379914039,138.990640876401,216.77511673107242,300.6382066947351,322.45318134882694,141.14537251242663,624.1007353320991,58.53010885293956,129.66437384879714,135.98005635864433,118.63232936270761,92.28632516082254,348.5196464723734,192.07414458168373,370.640704333411,474.2228520184696,358.38324857013583,647.7168577645657,125.35155190085085,115.69138110738395,119.50096552652636,56.951316807167636,150.3988827534766,191.96124032738894,73.54050916895031,172.1315015007117,40.06600176830908,50.802032110792915,495.8316782185688,42.80997636287495,83.55935246883217,706.4172065900071,56.28420960048662,8.146091640665556,422.0236597977211,372.0641920052283,87.63149204831555,69.7745826684745,156.62237618606673,1841.4394071498036,205.07927868937182,21.67723433147595,180.05934644751167,236.79057034641147,169.6640402733521,295.4142110963624,53.26848678941425,112.92183636478143,162.7867616925725,68.87680311900534,142.1845039278161,980.2222234277365,60.488931057090646
B_043,285.1535875041508,233.59203410312585,81.7897941863436,131.15493981032603,162.30766679861048,394.1159251084336,43.04734402814611,331.04417199109935,81.5112746101167,10.946677488890678,192.542568865253,193.67396528204827,285.9268466446736,109.79810513731509,103.6324849571439,28.62948837578251,199.68338222879478,699.4246814205753,88.90067734333412,83.21235351539241,23.149385893524823,79.17807660994114,37.30332722749717,449.37496902204646,360.8848415542818,1065.5032656260164,290.45590936457813,979.8047424734725,102.0763447636203,118.5755034826945,125.02265569764866,431.1167419651074,134.611106886716,363.14137935463515,175.2026579117898,133.8463305326418,1015.8037730358095,287.19903284967967,932.0969648032869,311.5491323493625,101.90146400923093,221.16997041442255,90.44176500189528,156.47173573615967,268.0507683256405,108.89479204270849,189.86927954245817,41.651044772709035,53.794465385313316,282.29790682268515,41.836543632353745,47.73764722064328,453.8215234622005,68.8570797165937,30.19533583100832,373.8890654000575,235.30687693243755,208.715479439451,128.32423693511473,199.66937736863568,1288.0567016363266,236.971574058463,40.119672425163635,152.56369820150684,267.0385734779125,129.17932299963482,863.6340387283276,118.78330390397402,188.82747598220692,245.0610678502983,126.36992188599584,106.16788686860944,1218.7586762651404,35.652735853197896
